timestamp,dpid,mac,mean_rate,var_rate,max_rate,min_rate,mean_interval,std_interval,burst_count,src_diversity,small_pkt_ratio,class
1757170163.068133,1,00:00:00:00:00:01,129204.375,7335208170.406876,268279.0,161.1,41.28694146329706,75.26445745306566,4,2.6,0.4166666666666667,normale
1757170163.0683184,1,00:00:00:00:00:03,1628.27,5646918.1111,6163.8,0.0,74.90959374109904,47.195626634873456,5,2.6,1.0,normale
1757170163.0685499,2,00:00:00:00:00:02,126330.22,7985719425.3396015,269740.8,160.0,30.317195108958654,48.44916682921582,5,2.6,0.5,normale
1757170163.068781,2,00:00:00:00:00:01,1182.275,1709699.750875,3035.1,0.0,113.53885513544083,85.87890697857266,7,2.6,1.0,normale
1757170173.0706742,4,00:00:00:00:00:01,255092.545,23399300811.414482,537956.8,65923.2,64.87937252862113,85.85398768155733,6,2.5,0.625,normale
1757170173.0712752,4,00:00:00:00:00:03,2779.62,8863321.720599998,9088.2,0.0,56.18255752325058,52.15127280564587,6,2.5,1.0,normale
1757170173.071685,3,00:00:00:00:00:01,125713.63999999998,7982848098.8724,268338.4,0.0,64.87942831856864,85.8544393982468,4,2.5,0.625,normale
1757170173.0721192,3,00:00:00:00:00:02,129370.45999999999,7421414280.844401,269740.8,160.0,30.317269495555333,48.44886367626909,5,2.5,0.5,normale
1757170173.0725121,3,00:00:00:00:00:03,2780.715,8854468.038275,9088.2,0.0,56.18250787258148,52.15119194014082,6,2.5,1.0,normale
1757170173.0728931,1,00:00:00:00:00:01,125697.63500000001,7983138736.402273,268279.0,0.0,41.28694146329706,75.26445745306566,4,2.6,0.4166666666666667,normale
1757170173.0732408,1,00:00:00:00:00:03,1621.81,5667078.995900001,6163.8,0.0,74.90959374109904,47.195626634873456,5,2.6,1.0,normale
1757170173.0736122,2,00:00:00:00:00:02,129377.48499999999,7421643233.218274,269740.8,160.0,30.317195108958654,48.44916682921582,5,2.6,0.5,normale
1757170173.074028,2,00:00:00:00:00:01,1162.6299999999999,1748046.8890999998,3035.1,0.0,113.53885513544083,85.87890697857266,7,2.6,1.0,normale
1757170183.0759122,4,00:00:00:00:00:01,248501.10500000004,25808995821.32248,537956.8,3092.7,62.6913266479969,80.5174304989416,6,2.5,0.6666666666666666,normale
1757170183.0764108,4,00:00:00:00:00:03,2793.67,8794531.6561,9088.2,0.0,100.65171465873718,100.42822287365993,6,2.5,1.0,normale
1757170183.0768788,3,00:00:00:00:00:01,118979.63999999998,8723093015.1924,268338.4,0.0,55.743814918729996,78.41506174118635,4,2.8333333333333335,0.7,normale
1757170183.0771768,3,00:00:00:00:00:02,129507.62999999998,7386334632.1711,269740.8,160.0,55.89485536681281,93.29815981805386,5,2.8333333333333335,0.6,normale
1757170183.0777273,3,00:00:00:00:00:03,2794.555,8786736.877474999,9088.2,0.0,100.65229120254517,100.4292983858674,6,2.8333333333333335,1.0,normale
1757170183.0781584,1,00:00:00:00:00:01,118956.07500000003,8722928609.509876,268279.0,0.0,38.59179335374098,70.13501160564965,4,2.5,0.5,normale
1757170183.0785959,1,00:00:00:00:00:03,1625.17,5656423.159100001,6163.8,0.0,125.81753265857697,97.18757695596065,5,2.5,1.0,normale
1757170183.0791686,2,00:00:00:00:00:02,129506.74499999997,7388565233.412474,269740.8,160.0,55.89347863197327,93.29844700689638,5,2.5,0.6,normale
1757170183.079756,2,00:00:00:00:00:01,1176.89,1724402.0979,3035.1,0.0,83.61631468931834,83.02547794290518,7,2.5,1.0,normale
1757170193.0809953,4,00:00:00:00:00:01,233169.675,28485519768.661877,537956.8,232.3,62.6913266479969,80.5174304989416,6,2.5,0.6666666666666666,normale
1757170193.0812056,4,00:00:00:00:00:03,2801.48,8753242.138600001,9088.2,0.0,100.65171465873718,100.42822287365993,6,2.5,1.0,normale
1757170193.0813348,3,00:00:00:00:00:01,112238.70999999999,9372218621.611898,268338.4,0.0,55.743814918729996,78.41506174118635,6,2.8333333333333335,0.7,normale
1757170193.081537,3,00:00:00:00:00:02,120889.26999999999,8054890981.631099,269740.8,160.0,55.89485536681281,93.29815981805386,5,2.8333333333333335,0.6,normale
1757170193.0828176,3,00:00:00:00:00:03,2802.3650000000002,8745433.536275001,9088.2,0.0,100.65229120254517,100.4292983858674,6,2.8333333333333335,1.0,normale
1757170193.0830264,1,00:00:00:00:00:01,112215.14499999997,9371736515.898478,268279.0,0.0,38.59179335374098,70.13501160564965,6,2.5,0.5,normale
1757170193.083223,1,00:00:00:00:00:03,1627.76,5648132.232399999,6163.8,0.0,125.81753265857697,97.18757695596065,5,2.5,1.0,normale
1757170193.0834658,2,00:00:00:00:00:02,120850.58499999999,8053167279.961273,269740.8,160.0,55.89347863197327,93.29844700689638,5,2.5,0.6,normale
1757170193.0836887,2,00:00:00:00:00:01,1184.49,1708767.5299,3035.1,0.0,83.61631468931834,83.02547794290518,7,2.5,1.0,normale
1757170203.0846066,4,00:00:00:00:00:01,218809.1,27488503460.95,537956.8,232.3,62.6913266479969,80.5174304989416,5,2.5,0.6666666666666666,normale
1757170203.0851917,4,00:00:00:00:00:03,2797.255,8775960.956474999,9088.2,0.0,100.65171465873718,100.42822287365993,6,2.5,1.0,normale
1757170203.0853949,3,00:00:00:00:00:01,106989.72,9662386095.675602,268338.4,0.0,55.743814918729996,78.41506174118635,6,2.8333333333333335,0.7,normale
1757170203.085636,3,00:00:00:00:00:02,111843.37500000003,6919371949.009874,269740.8,160.0,55.89485536681281,93.29815981805386,4,2.8333333333333335,0.6,normale
1757170203.0858507,3,00:00:00:00:00:03,2798.9900000000007,8763647.9219,9088.2,0.0,100.65229120254517,100.4292983858674,6,2.8333333333333335,1.0,normale
1757170203.0861778,1,00:00:00:00:00:01,107000.98499999999,9660393091.339275,268279.0,0.0,38.59179335374098,70.13501160564965,6,2.5,0.5,normale
1757170203.0864136,1,00:00:00:00:00:03,1622.66,5664189.174400001,6163.8,0.0,125.81753265857697,97.18757695596065,5,2.5,1.0,normale
1757170203.0865903,2,00:00:00:00:00:02,111834.93000000001,6915566657.903102,269740.8,160.0,55.89347863197327,93.29844700689638,4,2.5,0.6,normale
1757170203.086767,2,00:00:00:00:00:01,1187.915,1700876.6552749998,3035.1,0.0,83.61631468931834,83.02547794290518,7,2.5,1.0,normale
1757170213.08858,4,00:00:00:00:00:01,213081.5,24671189808.070004,537956.8,232.3,62.6913266479969,80.5174304989416,5,2.5,0.6666666666666666,normale
1757170213.0898812,4,00:00:00:00:00:03,2459.3550000000005,8268641.275475001,9088.2,0.0,100.65171465873718,100.42822287365993,5,2.5,1.0,normale
1757170213.09234,3,00:00:00:00:00:01,100323.87999999999,8355572160.699598,268216.0,0.0,55.743814918729996,78.41506174118635,5,2.8333333333333335,0.7,normale
1757170213.0935981,3,00:00:00:00:00:02,112732.905,7183664405.891474,269740.8,160.0,55.89485536681281,93.29815981805386,4,2.8333333333333335,0.6,normale
1757170213.0950046,3,00:00:00:00:00:03,2461.8900000000003,8264362.3699,9088.2,0.0,100.65229120254517,100.4292983858674,5,2.8333333333333335,1.0,normale
1757170213.0962572,1,00:00:00:00:00:01,100338.11499999999,8354727091.834276,268216.0,0.0,38.59179335374098,70.13501160564965,5,2.5,0.5,normale
1757170213.098011,1,00:00:00:00:00:03,1314.4700000000003,4669761.747099999,6072.0,0.0,125.81753265857697,97.18757695596065,4,2.5,1.0,normale
1757170213.0992785,2,00:00:00:00:00:02,112717.82000000002,7178291281.173601,269892.0,160.0,55.89347863197327,93.29844700689638,4,2.5,0.6,normale
1757170213.100738,2,00:00:00:00:00:01,1157.655,1753116.6114750002,3035.1,0.0,83.61631468931834,83.02547794290518,7,2.5,1.0,normale
1757170223.1023128,4,00:00:00:00:00:01,213185.33,24710705073.333103,537956.8,232.3,62.6913266479969,80.5174304989416,5,2.5,0.6666666666666666,normale
1757170223.1029396,4,00:00:00:00:00:03,2004.9450000000004,6167494.876474998,8199.8,0.0,100.65171465873718,100.42822287365993,6,2.5,1.0,normale
1757170223.103381,3,00:00:00:00:00:01,93649.04000000001,6960782375.6644,268216.0,0.0,55.743814918729996,78.41506174118635,4,2.8333333333333335,0.7,normale
1757170223.1049714,3,00:00:00:00:00:02,119504.01500000001,8345045734.780273,269740.8,160.0,55.89485536681281,93.29815981805386,5,2.8333333333333335,0.6,normale
1757170223.1055255,3,00:00:00:00:00:03,2007.4800000000002,6165519.8296,8193.2,0.0,100.65229120254517,100.4292983858674,6,2.8333333333333335,1.0,normale
1757170223.106208,1,00:00:00:00:00:01,93663.275,6960127339.4938755,268216.0,0.0,38.59179335374098,70.13501160564965,4,2.5,0.5,normale
1757170223.1072083,1,00:00:00:00:00:03,1010.8699999999999,3532275.771100001,6072.0,0.0,125.81753265857697,97.18757695596065,5,2.5,1.0,normale
1757170223.107782,2,00:00:00:00:00:02,119451.75,8336720033.5895,269892.0,160.0,55.89347863197327,93.29844700689638,5,2.5,0.6,normale
1757170223.1081765,2,00:00:00:00:00:01,1006.845,1624671.7344749998,3035.1,0.0,83.61631468931834,83.02547794290518,6,2.5,1.0,normale
1757170233.109334,4,00:00:00:00:00:01,212200.12999999998,24535481598.285103,537956.8,232.3,62.6913266479969,80.5174304989416,5,2.5,0.6666666666666666,normale
1757170233.1095707,4,00:00:00:00:00:03,1820.0349999999999,5205663.322275,8199.8,0.0,100.65171465873718,100.42822287365993,6,2.5,1.0,normale
1757170233.1097212,3,00:00:00:00:00:01,91519.29000000001,6689929566.5319,268216.0,0.0,55.743814918729996,78.41506174118635,3,2.8333333333333335,0.7,normale
1757170233.1098478,3,00:00:00:00:00:02,120595.955,8400341172.362473,269740.8,160.0,55.89485536681281,93.29815981805386,5,2.8333333333333335,0.6,normale
1757170233.109969,3,00:00:00:00:00:03,1822.5700000000002,5204625.769100001,8193.2,0.0,100.65229120254517,100.4292983858674,6,2.8333333333333335,1.0,normale
1757170233.1100907,1,00:00:00:00:00:01,91525.965,6688034610.664274,268216.0,0.0,38.59179335374098,70.13501160564965,3,2.5,0.5,normale
1757170233.1102083,1,00:00:00:00:00:03,843.7700000000001,3282334.2750999997,6072.0,0.0,125.81753265857697,97.18757695596065,4,2.5,1.0,normale
1757170233.1103265,2,00:00:00:00:00:02,120506.20999999999,8389782190.103899,269892.0,160.0,55.89347863197327,93.29844700689638,5,2.5,0.6,normale
1757170233.1104646,2,00:00:00:00:00:01,989.0350000000001,1559125.235275,3035.1,0.0,83.61631468931834,83.02547794290518,7,2.5,1.0,normale
1757170243.111291,4,00:00:00:00:00:01,220295.94000000003,25586697672.648403,537956.8,232.3,62.6913266479969,80.5174304989416,6,2.5,0.6666666666666666,normale
1757170243.1116538,4,00:00:00:00:00:03,2039.0649999999998,6640112.695274999,8199.8,0.0,100.65171465873718,100.42822287365993,5,2.5,1.0,normale
1757170243.1122365,3,00:00:00:00:00:01,99601.53000000001,7517311546.583099,268216.0,0.0,55.743814918729996,78.41506174118635,4,2.8333333333333335,0.7,normale
1757170243.1126628,3,00:00:00:00:00:02,120594.095,8400290834.903475,269740.8,160.0,55.89485536681281,93.29815981805386,5,2.8333333333333335,0.6,normale
1757170243.112991,3,00:00:00:00:00:03,2041.9299999999998,6638604.0251,8193.2,0.0,100.65229120254517,100.4292983858674,5,2.8333333333333335,1.0,normale
1757170243.1135466,1,00:00:00:00:00:01,99593.085,7511443532.284274,268216.0,0.0,38.59179335374098,70.13501160564965,4,2.5,0.5,normale
1757170243.113996,1,00:00:00:00:00:03,1064.9900000000002,3838844.155899999,6072.0,0.0,125.81753265857697,97.18757695596065,5,2.5,1.0,normale
1757170243.1143165,2,00:00:00:00:00:02,120504.35,8389731518.793501,269892.0,160.0,55.89347863197327,93.29844700689638,5,2.5,0.6,normale
1757170243.1145053,2,00:00:00:00:00:01,987.175,1551683.393875,3035.1,0.0,83.61631468931834,83.02547794290518,7,2.5,1.0,normale
1757170253.1159267,4,00:00:00:00:00:01,233387.775,26753714121.638878,537956.8,232.3,62.6913266479969,80.5174304989416,7,2.5,0.6666666666666666,normale
1757170253.116182,4,00:00:00:00:00:03,2404.7699999999995,8934277.0721,9015.6,0.0,100.65171465873718,100.42822287365993,5,2.5,1.0,normale
1757170253.1163611,3,00:00:00:00:00:01,111120.11499999999,8615629993.308275,268222.6,0.0,55.743814918729996,78.41506174118635,5,2.8333333333333335,0.7,normale
1757170253.1165593,3,00:00:00:00:00:02,122263.76500000001,8386874602.339274,269740.8,160.0,55.89485536681281,93.29815981805386,5,2.8333333333333335,0.6,normale
1757170253.1167374,3,00:00:00:00:00:03,2405.6549999999997,8933386.878475,9015.6,0.0,100.65229120254517,100.4292983858674,5,2.8333333333333335,1.0,normale
1757170253.116913,1,00:00:00:00:00:01,111119.23000000001,8608847624.842098,268222.6,0.0,38.59179335374098,70.13501160564965,5,2.5,0.5,normale
1757170253.117087,1,00:00:00:00:00:03,1353.8049999999998,4945035.931475,6072.0,0.0,125.81753265857697,97.18757695596065,4,2.5,1.0,normale
1757170253.1172607,2,00:00:00:00:00:02,122255.31999999998,8372986870.115601,269892.0,160.0,55.89347863197327,93.29844700689638,5,2.5,0.6,normale
1757170253.1176631,2,00:00:00:00:00:01,1062.085,1735852.6252749998,3035.1,0.0,83.61631468931834,83.02547794290518,7,2.5,1.0,normale
1757170263.1203287,4,00:00:00:00:00:01,248199.49,25967153326.688896,537956.8,232.3,62.6913266479969,80.5174304989416,6,2.5,0.6666666666666666,normale
1757170263.1218722,4,00:00:00:00:00:03,2773.0950000000003,9888693.703475,9015.6,0.0,100.65171465873718,100.42822287365993,6,2.5,1.0,normale
1757170263.1237931,3,00:00:00:00:00:01,123061.295,8676097621.180477,268222.6,0.0,55.743814918729996,78.41506174118635,5,2.8333333333333335,0.7,normale
1757170263.1255922,3,00:00:00:00:00:02,125148.94499999999,8219930268.701472,269740.8,160.0,55.89485536681281,93.29815981805386,5,2.8333333333333335,0.6,normale
1757170263.1264846,3,00:00:00:00:00:03,2773.98,9887151.574600002,9015.6,0.0,100.65229120254517,100.4292983858674,6,2.8333333333333335,1.0,normale
1757170263.1275244,1,00:00:00:00:00:01,123067.97000000002,8671091001.2501,268222.6,0.0,38.59179335374098,70.13501160564965,5,2.5,0.5,normale
1757170263.1283448,1,00:00:00:00:00:03,1602.1299999999997,5544285.1301,6072.0,0.0,125.81753265857697,97.18757695596065,5,2.5,1.0,normale
1757170263.1295316,2,00:00:00:00:00:02,125148.06000000001,8206069465.942401,269892.0,160.0,55.89347863197327,93.29844700689638,5,2.5,0.6,normale
1757170263.1303494,2,00:00:00:00:00:01,1182.085,1754552.2252749999,3035.1,0.0,83.61631468931834,83.02547794290518,8,2.5,1.0,normale
1757170273.133152,4,00:00:00:00:00:01,248102.35,25989618995.514503,537956.8,232.3,62.6913266479969,80.5174304989416,6,2.5,0.6666666666666666,normale
1757170273.1357808,4,00:00:00:00:00:03,2754.8550000000005,9982869.559475001,9015.6,0.0,100.65171465873718,100.42822287365993,6,2.5,1.0,normale
1757170273.138422,3,00:00:00:00:00:01,121229.23000000001,8815527340.220098,268222.6,0.0,55.743814918729996,78.41506174118635,5,2.8333333333333335,0.7,normale
1757170273.1395473,3,00:00:00:00:00:02,126876.78499999999,7952048495.026274,269740.8,160.0,55.89485536681281,93.29815981805386,5,2.8333333333333335,0.6,normale
1757170273.1405606,3,00:00:00:00:00:03,2755.7400000000002,9981359.715400001,9015.6,0.0,100.65229120254517,100.4292983858674,6,2.8333333333333335,1.0,normale
1757170273.1415708,1,00:00:00:00:00:01,121213.22500000002,8811388169.689877,268222.6,0.0,38.59179335374098,70.13501160564965,5,2.5,0.5,normale
1757170273.1425643,1,00:00:00:00:00:03,1599.1100000000001,5553770.466899999,6072.0,0.0,125.81753265857697,97.18757695596065,5,2.5,1.0,normale
1757170273.1436043,2,00:00:00:00:00:02,126883.46,7936743160.534401,269892.0,160.0,55.89347863197327,93.29844700689638,5,2.5,0.6,normale
1757170273.1440628,2,00:00:00:00:00:01,1166.8650000000002,1785670.276275,3035.1,0.0,83.61631468931834,83.02547794290518,8,2.5,1.0,normale
1757170283.1457162,4,00:00:00:00:00:01,246816.79499999998,26311739798.381474,537956.8,232.3,62.6913266479969,80.5174304989416,6,2.5,0.6666666666666666,normale
1757170283.1461282,4,00:00:00:00:00:03,2768.0299999999997,9917793.162099998,9015.6,0.0,100.65171465873718,100.42822287365993,6,2.5,1.0,normale
1757170283.1465838,3,00:00:00:00:00:01,117328.285,8998230498.376274,268222.6,0.0,55.743814918729996,78.41506174118635,5,2.8333333333333335,0.7,normale
1757170283.1469197,3,00:00:00:00:00:02,129477.05499999998,7421519463.347473,269740.8,228.1,55.89485536681281,93.29815981805386,5,2.8333333333333335,0.6,normale
1757170283.1472375,3,00:00:00:00:00:03,2768.915,9916259.998275,9015.6,0.0,100.65229120254517,100.4292983858674,6,2.8333333333333335,1.0,normale
1757170283.1485257,1,00:00:00:00:00:01,117312.28,8995146104.364597,268222.6,0.0,38.59179335374098,70.13501160564965,5,2.5,0.5,normale
1757170283.1495461,1,00:00:00:00:00:03,1608.395,5525713.007475,6072.0,0.0,125.81753265857697,97.18757695596065,5,2.5,1.0,normale
1757170283.1502323,2,00:00:00:00:00:02,129476.17000000001,7407349554.319101,269892.0,228.1,55.89347863197327,93.29844700689638,5,2.5,0.6,normale
1757170283.1511266,2,00:00:00:00:00:01,1170.7549999999999,1778124.376475,3035.1,0.0,83.61631468931834,83.02547794290518,8,2.5,1.0,normale
1757170293.1538885,4,00:00:00:00:00:01,239085.825,28867009535.086876,537956.8,232.3,62.6913266479969,80.5174304989416,8,2.5,0.6666666666666666,normale
1757170293.155154,4,00:00:00:00:00:03,2778.85,9863651.180499999,9015.6,0.0,100.65171465873718,100.42822287365993,6,2.5,1.0,normale
1757170293.156041,3,00:00:00:00:00:01,110594.82999999999,9623441322.9651,268222.6,0.0,55.743814918729996,78.41506174118635,6,2.8333333333333335,0.7,normale
1757170293.1569772,3,00:00:00:00:00:02,128442.09,7666664424.7158985,269740.8,178.4,55.89485536681281,93.29815981805386,5,2.8333333333333335,0.6,normale
1757170293.15782,3,00:00:00:00:00:03,2779.7349999999997,9862098.865275003,9015.6,0.0,100.65229120254517,100.4292983858674,6,2.8333333333333335,1.0,normale
1757170293.1587622,1,00:00:00:00:00:01,110578.825,9620141391.058874,268222.6,0.0,38.59179335374098,70.13501160564965,6,2.5,0.5,normale
1757170293.1595883,1,00:00:00:00:00:03,1618.46,5495260.7964,6072.0,0.0,125.81753265857697,97.18757695596065,5,2.5,1.0,normale
1757170293.160321,2,00:00:00:00:00:02,128403.405,7660594479.137474,269892.0,178.4,55.89347863197327,93.29844700689638,5,2.5,0.6,normale
1757170293.161256,2,00:00:00:00:00:01,1171.51,1776613.9499000001,3035.1,0.0,83.61631468931834,83.02547794290518,8,2.5,1.0,normale
1757170303.162709,4,00:00:00:00:00:01,219197.47000000003,28429672464.537098,537956.8,232.3,62.6913266479969,80.5174304989416,7,2.5,0.6666666666666666,normale
1757170303.1629977,4,00:00:00:00:00:03,2707.3549999999996,10113948.383475,9015.6,0.0,100.65171465873718,100.42822287365993,6,2.5,1.0,normale
1757170303.1635175,3,00:00:00:00:00:01,104215.455,9651792445.649475,268222.6,0.0,55.743814918729996,78.41506174118635,5,2.8333333333333335,0.7,normale
1757170303.1637092,3,00:00:00:00:00:02,114963.35,7309459483.6294985,269740.8,166.0,55.89485536681281,93.29815981805386,4,2.8333333333333335,0.6,normale
1757170303.1638746,3,00:00:00:00:00:03,2708.2399999999993,10112522.6144,9015.6,0.0,100.65229120254517,100.4292983858674,6,2.8333333333333335,1.0,normale
1757170303.1640358,1,00:00:00:00:00:01,104229.69,9648346883.6199,268222.6,0.0,38.59179335374098,70.13501160564965,5,2.5,0.5,normale
1757170303.1642368,1,00:00:00:00:00:03,1538.665,5602012.542275,6072.0,0.0,125.81753265857697,97.18757695596065,5,2.5,1.0,normale
1757170303.164415,2,00:00:00:00:00:02,114932.22500000002,7304686307.672874,269892.0,166.0,55.89347863197327,93.29844700689638,4,2.5,0.6,normale
1757170303.1652062,2,00:00:00:00:00:01,1179.81,1758475.7939000004,3035.1,0.0,83.61631468931834,83.02547794290518,8,2.5,1.0,normale
1757170313.167116,4,00:00:00:00:00:01,208223.26999999996,23721643433.125095,466635.0,232.3,62.6913266479969,80.5174304989416,7,2.5,0.6666666666666666,normale
1757170313.1679957,4,00:00:00:00:00:03,2406.0349999999994,9811359.826274998,9015.6,0.0,100.65171465873718,100.42822287365993,5,2.5,1.0,normale
1757170313.1691768,3,00:00:00:00:00:01,97548.38500000001,8309532843.856275,268222.6,0.0,55.743814918729996,78.41506174118635,4,2.8333333333333335,0.7,normale
1757170313.1702297,3,00:00:00:00:00:02,110701.58,6336587443.829598,269740.8,166.0,55.89485536681281,93.29815981805386,4,2.8333333333333335,0.6,normale
1757170313.1708708,3,00:00:00:00:00:03,2406.919999999999,9810467.393600002,9015.6,0.0,100.65229120254517,100.4292983858674,5,2.8333333333333335,1.0,normale
1757170313.1715136,1,00:00:00:00:00:01,97562.62000000001,8306277093.309599,268222.6,0.0,38.59179335374098,70.13501160564965,4,2.5,0.5,normale
1757170313.1720176,1,00:00:00:00:00:03,1235.275,4600139.880875,6025.8,0.0,125.81753265857697,97.18757695596065,5,2.5,1.0,normale
1757170313.172578,2,00:00:00:00:00:02,110700.69499999999,6334743125.610476,269892.0,166.0,55.89347863197327,93.29844700689638,4,2.5,0.6,normale
1757170313.173035,2,00:00:00:00:00:01,1181.88,1753672.7936,3035.1,0.0,83.61631468931834,83.02547794290518,8,2.5,1.0,normale
1757170323.1751716,4,00:00:00:00:00:01,205114.52,22298590706.5376,404611.2,232.3,62.6913266479969,80.5174304989416,7,2.5,0.6666666666666666,normale
1757170323.1762424,4,00:00:00:00:00:03,1996.0449999999994,8254332.603475,9015.6,0.0,100.65171465873718,100.42822287365993,6,2.5,1.0,normale
1757170323.177053,3,00:00:00:00:00:01,90873.54500000001,6877691088.729474,268222.6,0.0,55.743814918729996,78.41506174118635,3,2.8333333333333335,0.7,normale
1757170323.1779656,3,00:00:00:00:00:02,114297.90999999999,7208897101.1079,269740.8,166.0,55.89485536681281,93.29815981805386,4,2.8333333333333335,0.6,normale
1757170323.1788106,3,00:00:00:00:00:03,1997.2599999999995,8258257.460400002,9015.6,0.0,100.65229120254517,100.4292983858674,6,2.8333333333333335,1.0,normale
1757170323.1795282,1,00:00:00:00:00:01,90895.34,6875289187.8664,268222.6,0.0,38.59179335374098,70.13501160564965,3,2.5,0.5,normale
1757170323.1803346,1,00:00:00:00:00:03,933.985,3438202.944275,6012.6,0.0,125.81753265857697,97.18757695596065,4,2.5,1.0,normale
1757170323.1810317,2,00:00:00:00:00:02,114334.825,7213343041.182875,269892.0,166.0,55.89347863197327,93.29844700689638,4,2.5,0.6,normale
1757170323.181872,2,00:00:00:00:00:01,1075.4900000000002,1767457.7459000002,3035.1,0.0,83.61631468931834,83.02547794290518,7,2.5,1.0,normale
1757170333.1836967,4,00:00:00:00:00:01,211374.85999999996,23733885210.7964,404611.2,232.3,62.6913266479969,80.5174304989416,8,2.5,0.6666666666666666,normale
1757170333.1839585,4,00:00:00:00:00:03,1799.235,7879504.022275001,9015.6,0.0,100.65171465873718,100.42822287365993,5,2.5,1.0,normale
1757170333.1841257,3,00:00:00:00:00:01,91302.135,6911546835.748274,268222.6,0.0,55.743814918729996,78.41506174118635,3,2.8333333333333335,0.7,normale
1757170333.1842601,3,00:00:00:00:00:02,120084.3,8074547930.912,269740.8,166.0,55.89485536681281,93.29815981805386,5,2.8333333333333335,0.6,normale
1757170333.184392,3,00:00:00:00:00:03,1800.1200000000001,7881913.2576,9015.6,0.0,100.65229120254517,100.4292983858674,5,2.8333333333333335,1.0,normale
1757170333.1845534,1,00:00:00:00:00:01,91308.81,6907938784.395899,268222.6,0.0,38.59179335374098,70.13501160564965,3,2.5,0.5,normale
1757170333.1846852,1,00:00:00:00:00:03,840.2650000000001,3428816.886275,6012.6,0.0,125.81753265857697,97.18757695596065,3,2.5,1.0,normale
1757170333.18481,2,00:00:00:00:00:02,120083.41500000001,8068785890.267275,269892.0,166.0,55.89347863197327,93.29844700689638,5,2.5,0.6,normale
1757170333.1849315,2,00:00:00:00:00:01,969.74,1573578.8683999996,3035.1,0.0,83.61631468931834,83.02547794290518,6,2.5,1.0,normale
1757170343.1855528,4,00:00:00:00:00:01,220226.39500000002,25022746998.623474,404611.2,232.3,62.6913266479969,80.5174304989416,8,2.5,0.6666666666666666,normale
1757170343.186055,4,00:00:00:00:00:03,2048.955,9665553.903475,9015.6,0.0,100.65171465873718,100.42822287365993,5,2.5,1.0,normale
1757170343.1864605,3,00:00:00:00:00:01,100140.93999999999,7947462073.7624,268222.6,0.0,55.743814918729996,78.41506174118635,4,2.8333333333333335,0.7,normale
1757170343.1869118,3,00:00:00:00:00:02,120082.44499999999,8074495830.723473,269740.8,166.0,55.89485536681281,93.29815981805386,5,2.8333333333333335,0.6,normale
1757170343.1874692,3,00:00:00:00:00:03,2049.305,9666495.242475,9015.6,0.0,100.65229120254517,100.4292983858674,5,2.8333333333333335,1.0,normale
1757170343.1876848,1,00:00:00:00:00:01,100133.03,7939392683.0071,268222.6,0.0,38.59179335374098,70.13501160564965,4,2.5,0.5,normale
1757170343.1882074,1,00:00:00:00:00:03,1089.3700000000001,4205193.721100001,6012.6,0.0,125.81753265857697,97.18757695596065,4,2.5,1.0,normale
1757170343.1886818,2,00:00:00:00:00:02,120082.095,8068748828.772474,269892.0,166.0,55.89347863197327,93.29844700689638,5,2.5,0.6,normale
1757170343.1891382,2,00:00:00:00:00:01,967.1449999999999,1562987.596475,3034.4,0.0,83.61631468931834,83.02547794290518,6,2.5,1.0,normale
1757170353.1902697,4,00:00:00:00:00:01,232514.955,26326998844.07547,404611.2,232.3,62.6913266479969,80.5174304989416,9,2.5,0.6666666666666666,normale
1757170353.1905162,4,00:00:00:00:00:03,2328.8949999999995,11905563.798475001,9015.6,0.0,100.65171465873718,100.42822287365993,5,2.5,1.0,normale
1757170353.1906564,3,00:00:00:00:00:01,112439.25,8905323450.081501,268222.6,0.0,55.743814918729996,78.41506174118635,5,2.8333333333333335,0.7,normale
1757170353.1907833,3,00:00:00:00:00:02,120080.255,8074434298.074475,269740.8,166.0,55.89485536681281,93.29815981805386,5,2.8333333333333335,0.6,normale
1757170353.1909077,3,00:00:00:00:00:03,2328.8949999999995,11905563.798475001,9015.6,0.0,100.65229120254517,100.4292983858674,5,2.8333333333333335,1.0,normale
1757170353.1910322,1,00:00:00:00:00:01,112439.25,8896020632.697498,268222.6,0.0,38.59179335374098,70.13501160564965,5,2.5,0.5,normale
1757170353.1911516,1,00:00:00:00:00:03,1371.48,5315395.309600001,6019.2,0.0,125.81753265857697,97.18757695596065,5,2.5,1.0,normale
1757170353.191272,2,00:00:00:00:00:02,120072.01500000001,8068463932.793276,269892.0,166.0,55.89347863197327,93.29844700689638,5,2.5,0.6,normale
1757170353.1913922,2,00:00:00:00:00:01,963.925,1549871.473875,3003.0,0.0,83.61631468931834,83.02547794290518,6,2.5,1.0,normale
1757170363.192529,4,00:00:00:00:00:01,246815.26,25448320678.9374,404611.2,232.3,62.6913266479969,80.5174304989416,7,2.5,0.6666666666666666,normale
1757170363.1927407,4,00:00:00:00:00:03,2697.9100000000003,12892935.3889,9015.6,0.0,100.65171465873718,100.42822287365993,6,2.5,1.0,normale
1757170363.1928735,3,00:00:00:00:00:01,123329.11499999999,8713129692.828274,268222.6,0.0,55.743814918729996,78.41506174118635,6,2.8333333333333335,0.7,normale
1757170363.1930103,3,00:00:00:00:00:02,123483.13500000001,7926940581.959274,269740.8,166.0,55.89485536681281,93.29815981805386,4,2.8333333333333335,0.6,normale
